Date,Close,High,Low,Open,Volume,headline,Polarity,Subjectivity,TextBlob_Polarity,TextBlob_Subjectivity
2020-08-13,1576.4200439453125,1576.4200439453125,1561.1700439453125,1564.1300048828125,103047400,,0.0,0.0,0.0,0.0
2020-08-14,1564.5899658203125,1579.6300048828125,1561.1800537109375,1578.7900390625,113661000,,0.0,0.0,0.0,0.0
2020-08-17,1560.739990234375,1567.550048828125,1543.0400390625,1561.93994140625,102190000,,0.0,0.0,0.0,0.0
2020-08-18,1577.8499755859375,1577.8499755859375,1557.25,1559.6400146484375,122344500,"Untitled - Malaysian Accounting Standards Board | Arising from this revision, what are the options available to me? - Ask Prudential",0.4,0.4,0.4,0.4
2020-08-19,1575.3800048828125,1584.3599853515625,1570.699951171875,1576.3800048828125,108285500,,0.0,0.0,0.0,0.0
2020-08-21,1577.1199951171875,1579.010009765625,1568.97998046875,1574.7900390625,194313500,Tax Treatment On Irrecoverable Debts - Cheng & Co Group,0.0,0.0,0.0,0.0
2020-08-24,1568.5799560546875,1581.27001953125,1567.0999755859375,1578.550048828125,119426200,,0.0,0.0,0.0,0.0
2020-08-25,1554.9599609375,1569.5799560546875,1552.9200439453125,1563.3499755859375,125072300,,0.0,0.0,0.0,0.0
2020-08-26,1549.5799560546875,1558.949951171875,1538.260009765625,1554.75,129083600,,0.0,0.0,0.0,0.0
2020-08-27,1554.780029296875,1554.780029296875,1544.1199951171875,1548.2099609375,132430100,,0.0,0.0,0.0,0.0
2020-08-28,1525.2099609375,1558.2900390625,1525.2099609375,1555.050048828125,265628700,,0.0,0.0,0.0,0.0
2020-09-01,1521.4300537109375,1541.989990234375,1520.199951171875,1541.550048828125,215671500,,0.0,0.0,0.0,0.0
2020-09-02,1537.5400390625,1537.5400390625,1523.68994140625,1525.1199951171875,146423000,,0.0,0.0,0.0,0.0
2020-09-03,1515.4000244140625,1544.1800537109375,1507.5799560546875,1540.6400146484375,227392200,,0.0,0.0,0.0,0.0
2020-09-04,1515.8599853515625,1519.280029296875,1498.719970703125,1504.6199951171875,123115500,MAPLEHOME - MAPLEHOME,0.0,0.0,0.0,0.0
2020-09-07,1516.3800048828125,1520.8900146484375,1507.5699462890625,1514.6300048828125,94876900,,0.0,0.0,0.0,0.0
2020-09-08,1519.3199462890625,1519.3199462890625,1494.18994140625,1518.5,177379900,Irreparable Massive Rotator Cuff Tear in a Young Patient With Recurrent Anterior Shoulder Dislocation - Universiti Putra Malaysia,0.05,0.7,0.05,0.7
2020-09-09,1496.719970703125,1505.739990234375,1490.530029296875,1505.739990234375,233845100,,0.0,0.0,0.0,0.0
2020-09-10,1490.1199951171875,1504.030029296875,1474.22998046875,1502.219970703125,280828000,,0.0,0.0,0.0,0.0
2020-09-11,1504.8499755859375,1505.8900146484375,1477.469970703125,1486.22998046875,323100600,Effective Liquidity (Cash Flow) Management - forster.com.my,0.6,0.8,0.6,0.8
2020-09-14,1511.3599853515625,1515.6600341796875,1506.4100341796875,1513.4300537109375,247327400,,0.0,0.0,0.0,0.0
2020-09-15,1531.280029296875,1532.0400390625,1503.18994140625,1510.3599853515625,182127100,,0.0,0.0,0.0,0.0
2020-09-17,1513.0699462890625,1541.1400146484375,1508.010009765625,1541.1400146484375,314591800,,0.0,0.0,0.0,0.0
2020-09-18,1506.6300048828125,1524.0699462890625,1503.4300537109375,1511.780029296875,284135400,,0.0,0.0,0.0,0.0
2020-09-21,1499.4300537109375,1511.77001953125,1496.969970703125,1510.4200439453125,156236400,,0.0,0.0,0.0,0.0
2020-09-22,1505.780029296875,1511.9000244140625,1494.9300537109375,1495.280029296875,135822100,,0.0,0.0,0.0,0.0
2020-09-23,1496.47998046875,1509.1500244140625,1491.1700439453125,1507.2900390625,145529900,SISTEM i-MAQIS - MAQIS Malaysia,0.0,0.0,0.0,0.0
2020-09-24,1500.800048828125,1506.5999755859375,1492.97998046875,1494.719970703125,209154000,,0.0,0.0,0.0,0.0
2020-09-25,1509.1400146484375,1516.0,1505.050048828125,1507.949951171875,161816600,GE14 media monitoring report now available - University of Nottingham Malaysia,0.4,0.4,0.4,0.4
2020-09-28,1511.6600341796875,1519.050048828125,1507.3499755859375,1510.260009765625,126847900,,0.0,0.0,0.0,0.0
2020-09-29,1503.9000244140625,1517.3299560546875,1503.9000244140625,1512.75,171248200,,0.0,0.0,0.0,0.0
2020-09-30,1504.8199462890625,1512.949951171875,1497.780029296875,1505.77001953125,110856400,,0.0,0.0,0.0,0.0
2020-10-01,1496.77001953125,1503.8599853515625,1491.1300048828125,1501.5799560546875,84881100,,0.0,0.0,0.0,0.0
2020-10-02,1500.300048828125,1501.8499755859375,1489.6600341796875,1494.8399658203125,122647500,,0.0,0.0,0.0,0.0
2020-10-05,1512.4300537109375,1513.3699951171875,1498.81005859375,1501.0799560546875,147917700,,0.0,0.0,0.0,0.0
2020-10-06,1509.469970703125,1522.3199462890625,1508.1800537109375,1515.699951171875,114933600,,0.0,0.0,0.0,0.0
2020-10-07,1489.56005859375,1510.3499755859375,1489.56005859375,1509.239990234375,136587800,,0.0,0.0,0.0,0.0
2020-10-08,1519.4300537109375,1519.4300537109375,1495.280029296875,1495.52001953125,89887800,Attention Deficit Hyperactivity Disorder (ADHD): What is it? How do I get tested? - People Psychological Solutions | The MAE app lets you bank seamlessly and manage all your lifestyle needs. - Maybank2u | The MAE app lets you bank seamlessly and manage all your lifestyle needs. - Maybank2u | Kitchen cabinet 15ft - Shopee Malaysia,0.06666666666666667,0.10000000000000002,0.06666666666666667,0.10000000000000002
2020-10-09,1530.3499755859375,1532.530029296875,1512.739990234375,1516.93994140625,87613900,Tv Cabinet 6.5 ft with hanging Display cabinet and Upper Rack - Shopee Malaysia,0.0,0.0,0.0,0.0
2020-10-12,1518.4300537109375,1526.02001953125,1512.739990234375,1525.9200439453125,111076300,,0.0,0.0,0.0,0.0
2020-10-13,1525.199951171875,1527.0400390625,1512.4599609375,1514.1800537109375,134541300,,0.0,0.0,0.0,0.0
2020-10-14,1523.25,1524.22998046875,1516.0999755859375,1523.5699462890625,217994300,,0.0,0.0,0.0,0.0
2020-10-15,1513.949951171875,1524.030029296875,1512.9599609375,1521.43994140625,134270100,,0.0,0.0,0.0,0.0
2020-10-16,1503.8399658203125,1520.31005859375,1503.8399658203125,1519.3299560546875,152911800,,0.0,0.0,0.0,0.0
2020-10-19,1518.1099853515625,1521.9100341796875,1505.9200439453125,1507.2099609375,132510200,,0.0,0.0,0.0,0.0
2020-10-20,1510.969970703125,1520.969970703125,1510.68994140625,1518.5,130512500,,0.0,0.0,0.0,0.0
2020-10-21,1492.4000244140625,1513.199951171875,1492.18994140625,1512.0400390625,183844000,,0.0,0.0,0.0,0.0
2020-10-22,1498.800048828125,1500.050048828125,1485.77001953125,1492.949951171875,163496000,,0.0,0.0,0.0,0.0
2020-10-23,1494.6400146484375,1502.6700439453125,1489.8299560546875,1499.760009765625,130007200,,0.0,0.0,0.0,0.0
2020-10-26,1494.6099853515625,1497.5400390625,1482.1500244140625,1495.56005859375,102464600,,0.0,0.0,0.0,0.0
2020-10-27,1500.3499755859375,1504.550048828125,1489.97998046875,1492.1099853515625,140621900,,0.0,0.0,0.0,0.0
2020-10-28,1495.199951171875,1505.6400146484375,1492.1099853515625,1505.47998046875,105403500,,0.0,0.0,0.0,0.0
2020-10-30,1466.8900146484375,1494.8699951171875,1461.050048828125,1494.31005859375,165737400,,0.0,0.0,0.0,0.0
2020-11-02,1466.4599609375,1468.0899658203125,1452.1300048828125,1465.469970703125,114250300,,0.0,0.0,0.0,0.0
2020-11-03,1461.449951171875,1470.68994140625,1460.5999755859375,1469.1099853515625,92265300,ESCAPE Penang - ESCAPE Penang | ESCAPE Penang - ESCAPE Penang | ESCAPE Penang - ESCAPE Penang | ESCAPE Penang - ESCAPE Penang | ESCAPE Penang - ESCAPE Penang,0.0,0.0,0.0,0.0
2020-11-04,1464.6099853515625,1473.530029296875,1462.3699951171875,1464.489990234375,88912900,,0.0,0.0,0.0,0.0
2020-11-05,1501.489990234375,1501.489990234375,1467.8399658203125,1468.8599853515625,128922500,,0.0,0.0,0.0,0.0
2020-11-06,1519.6400146484375,1519.6400146484375,1497.3199462890625,1500.800048828125,139420600,,0.0,0.0,0.0,0.0
2020-11-09,1524.3199462890625,1533.050048828125,1513.2099609375,1521.6300048828125,109245000,,0.0,0.0,0.0,0.0
2020-11-10,1575.0699462890625,1575.0699462890625,1516.5400390625,1521.949951171875,592756400,,0.0,0.0,0.0,0.0
2020-11-11,1570.0799560546875,1572.68994140625,1550.43994140625,1572.68994140625,242168200,Institutional Problems of Spatial Policy during the COVID-19 Pandemic: A Polish Case - International Journal of Real Estate Studies,0.1,0.15000000000000002,0.1,0.15000000000000002
2020-11-12,1590.780029296875,1592.280029296875,1558.7099609375,1565.989990234375,283572200,,0.0,0.0,0.0,0.0
2020-11-13,1589.68994140625,1592.18994140625,1572.0,1588.3800048828125,178410200,,0.0,0.0,0.0,0.0
2020-11-16,1599.6600341796875,1602.22998046875,1587.06005859375,1593.3499755859375,328920300,,0.0,0.0,0.0,0.0
2020-11-17,1610.1500244140625,1613.3399658203125,1593.02001953125,1599.6199951171875,467715300,,0.0,0.0,0.0,0.0
2020-11-18,1604.75,1611.5799560546875,1595.0899658203125,1611.0799560546875,237706200,,0.0,0.0,0.0,0.0
2020-11-19,1583.6800537109375,1596.550048828125,1583.6800537109375,1595.7900390625,174677700,,0.0,0.0,0.0,0.0
2020-11-20,1593.75,1599.489990234375,1579.489990234375,1584.989990234375,192318500,,0.0,0.0,0.0,0.0
2020-11-23,1597.47998046875,1600.5799560546875,1592.7099609375,1593.260009765625,139314000,,0.0,0.0,0.0,0.0
2020-11-24,1578.3900146484375,1599.97998046875,1578.3900146484375,1588.530029296875,186434400,,0.0,0.0,0.0,0.0
2020-11-25,1597.5799560546875,1600.199951171875,1582.31005859375,1582.31005859375,196393300,,0.0,0.0,0.0,0.0
2020-11-26,1612.1099853515625,1612.780029296875,1590.6500244140625,1597.68994140625,184343200,,0.0,0.0,0.0,0.0
2020-11-27,1607.5899658203125,1618.6800537109375,1605.6800537109375,1615.199951171875,204625000,,0.0,0.0,0.0,0.0
2020-11-30,1562.7099609375,1614.77001953125,1562.7099609375,1606.77001953125,415540700,,0.0,0.0,0.0,0.0
2020-12-01,1602.260009765625,1604.5699462890625,1580.1700439453125,1580.1700439453125,218992400,,0.0,0.0,0.0,0.0
2020-12-02,1598.719970703125,1605.5999755859375,1592.9300537109375,1604.489990234375,221580800,,0.0,0.0,0.0,0.0
2020-12-03,1628.260009765625,1628.260009765625,1599.3599853515625,1601.1300048828125,181778200,,0.0,0.0,0.0,0.0
2020-12-04,1621.8499755859375,1628.8199462890625,1618.5400390625,1627.9100341796875,156357300,,0.0,0.0,0.0,0.0
2020-12-07,1622.8900146484375,1627.5899658203125,1618.97998046875,1624.0699462890625,155252700,,0.0,0.0,0.0,0.0
2020-12-08,1631.699951171875,1631.719970703125,1624.949951171875,1625.43994140625,202623800,,0.0,0.0,0.0,0.0
2020-12-09,1646.530029296875,1654.1500244140625,1638.77001953125,1640.989990234375,246630400,,0.0,0.0,0.0,0.0
2020-12-10,1654.3900146484375,1658.0699462890625,1647.6500244140625,1651.6700439453125,173122000,,0.0,0.0,0.0,0.0
2020-12-11,1684.5799560546875,1689.77001953125,1660.489990234375,1660.760009765625,295540900,,0.0,0.0,0.0,0.0
2020-12-14,1662.739990234375,1695.9599609375,1662.449951171875,1682.4599609375,361491200,Security Tips - bsn.com.my | Security Tips - bsn.com.my | Security Tips - bsn.com.my | Security Tips - bsn.com.my | CONTACT US - bsn.com.my | Security Tips - bsn.com.my | Security Tips - bsn.com.my,0.0,0.0,0.0,0.0
2020-12-15,1674.02001953125,1679.0999755859375,1655.8800048828125,1661.5400390625,226532100,,0.0,0.0,0.0,0.0
2020-12-16,1681.4100341796875,1695.8699951171875,1679.3900146484375,1694.3299560546875,191726100,Exchange Rates - Bank Negara Malaysia | Interest Rates & Volumes - Bank Negara Malaysia | Interest Rates & Volumes - Bank Negara Malaysia | Decrease in Statutory Reserve Requirement (SRR) Ratio - Bank Negara Malaysia | Decrease in Statutory Reserve Requirement (SRR) Ratio - Bank Negara Malaysia | Chapter 2 MONETARY AND FINANCIAL CONDITIONS.indd - Bank Negara Malaysia | National Summary Data Page for Malaysia - Bank Negara Malaysia | Exchange Rates - Bank Negara Malaysia | Exchange Rates - Bank Negara Malaysia | List of Approved and Registered Intermediaries - Bank Negara Malaysia | Bank Negara Malaysia Annual Report 2012 - Bank Negara Malaysia | About Money Services Business - Bank Negara Malaysia | Decrease in Statutory Reserve Requirement (SRR) Ratio - Bank Negara Malaysia | Instruments - Bank Negara Malaysia | Statement by Financial Markets Committee - Bank Negara Malaysia | Financial Deepening and Financial Integration East Asia - Bank Negara Malaysia | BSN Internet Banking - myBSN - bsn.com.my,0.0,0.0,0.0,0.0
2020-12-17,1674.3499755859375,1684.300048828125,1669.68994140625,1684.27001953125,149955400,,0.0,0.0,0.0,0.0
2020-12-18,1652.489990234375,1678.1099853515625,1644.800048828125,1676.8399658203125,217881000,Monetary Policy in 2009 - Bank Negara Malaysia | Monetary Policy Statement - Bank Negara Malaysia | 1997 Bank Negara Malaysia Annual Report - Bank Negara Malaysia | Monetary Policy Statement - Bank Negara Malaysia | MONETARY POLICY IN 2013 - Bank Negara Malaysia | Monetary Policy in 2009 - Bank Negara Malaysia | Monetary Policy Statement - Bank Negara Malaysia | MONETARY POLICY IN 2013 - Bank Negara Malaysia | MONETARY POLICY IN 2014 - Bank Negara Malaysia | Monetary Policy Statement - Bank Negara Malaysia | Monetary Policy Statement - Bank Negara Malaysia | Governor Dato' Dr. Zeti's Responses to Questions from The Edge - Bank Negara Malaysia | The Shariah Advisory Council of Bank Negara Malaysia (the SAC) 194th and 195th Meeting - Bank Negara Malaysia | Item 1. Submission by applicant seeking registration 2. Submission on behalf of the applicant (third party) Descript - Bank Negara Malaysia | Newly published: Guidelines on Data Management and MIS Framework for Development Financial Institutions - Bank Negara Malaysia | Development of the Financial Sector - Bank Negara Malaysia,0.03409090909090909,0.11363636363636363,0.03409090909090909,0.11363636363636363
2020-12-21,1647.8900146484375,1657.8199462890625,1641.9200439453125,1651.8599853515625,120517100,Banking measures - Bank Negara Malaysia | Consolidation of the Banking Sector - Bank Negara Malaysia,0.0,0.0,0.0,0.0
2020-12-22,1631.9200439453125,1647.3599853515625,1625.3900146484375,1646.800048828125,170479700,,0.0,0.0,0.0,0.0
2020-12-23,1647.5,1652.5899658203125,1627.530029296875,1631.550048828125,115592000,,0.0,0.0,0.0,0.0
2020-12-24,1641.1700439453125,1649.7099609375,1636.97998046875,1649.0799560546875,70670800,,0.0,0.0,0.0,0.0
2020-12-28,1643.9000244140625,1655.9599609375,1639.9200439453125,1642.22998046875,97323000,,0.0,0.0,0.0,0.0
2020-12-29,1634.989990234375,1645.760009765625,1630.8299560546875,1644.3699951171875,132040100,,0.0,0.0,0.0,0.0
2020-12-30,1644.4100341796875,1645.31005859375,1631.77001953125,1635.5999755859375,122722900,ANALYSIS OF TREND AND SOURCES OF GOVERNMENT BUDGET DEFICIT FINANCING IN BANGLADESH - Universiti Utara Malaysia,0.0,0.0,0.0,0.0
2020-12-31,1627.2099609375,1644.260009765625,1627.2099609375,1644.260009765625,122930600,,0.0,0.0,0.0,0.0
2021-01-04,1602.5699462890625,1629.1700439453125,1593.1199951171875,1629.010009765625,519385300,Untitled - rism.org.my,0.0,0.0,0.0,0.0
2021-01-05,1608.3499755859375,1608.3499755859375,1589.81005859375,1603.0699462890625,214185500,,0.0,0.0,0.0,0.0
2021-01-06,1591.969970703125,1610.780029296875,1586.25,1610.780029296875,177008600,,0.0,0.0,0.0,0.0
2021-01-07,1602.949951171875,1602.949951171875,1572.6199951171875,1589.530029296875,344222000,,0.0,0.0,0.0,0.0
2021-01-08,1633.18994140625,1633.18994140625,1595.1199951171875,1601.949951171875,419320700,,0.0,0.0,0.0,0.0
2021-01-11,1617.25,1627.219970703125,1607.530029296875,1627.219970703125,312214300,,0.0,0.0,0.0,0.0
2021-01-12,1612.0400390625,1621.0999755859375,1590.7099609375,1615.8399658203125,294833700,,0.0,0.0,0.0,0.0
2021-01-13,1636.68994140625,1637.31005859375,1617.6800537109375,1617.6800537109375,215713300,PAYMENT SYSTEMS IN MALAYSIA - Bank Negara Malaysia,0.0,0.0,0.0,0.0
2021-01-14,1635.7099609375,1646.239990234375,1632.199951171875,1638.0,211876200,,0.0,0.0,0.0,0.0
2021-01-15,1627.010009765625,1637.8800048828125,1626.25,1637.27001953125,135442000,,0.0,0.0,0.0,0.0
2021-01-18,1609.52001953125,1625.3499755859375,1608.6400146484375,1625.3499755859375,108538700,,0.0,0.0,0.0,0.0
2021-01-19,1601.8800048828125,1618.4100341796875,1601.8800048828125,1611.06005859375,137672400,"MASB 15 Property, Plant and Equipment - Malaysian Accounting Standards Board | FRS 140 Investment Property-MASB - Malaysian Accounting Standards Board",0.0,0.0,0.0,0.0
2021-01-20,1601.5400390625,1616.8399658203125,1601.5400390625,1606.550048828125,163315800,"Financial Reporting Standard 116 Property, Plant and Equipment-MASB - Malaysian Accounting Standards Board",0.0,0.0,0.0,0.0
2021-01-21,1594.800048828125,1615.219970703125,1594.31005859375,1608.4300537109375,147155800,MASB 10 Leases - Malaysian Accounting Standards Board | Example 1 - Depreciable assets-MASB - Malaysian Accounting Standards Board | Example 2 - Deferred tax assets and liabilities-MASB - Malaysian Accounting Standards Board,0.0,0.0,0.0,0.0
2021-01-22,1596.739990234375,1605.699951171875,1595.02001953125,1596.06005859375,218347800,"MASB 15 Property, Plant and Equipment - Malaysian Accounting Standards Board | MASB 32 Property Development Activities - Malaysian Accounting Standards Board | MASB 27 Borrowing Costs - Malaysian Accounting Standards Board",0.0,0.0,0.0,0.0
2021-01-25,1576.6199951171875,1601.5400390625,1575.8800048828125,1600.5400390625,273030500,,0.0,0.0,0.0,0.0
2021-01-26,1575.31005859375,1609.18994140625,1575.31005859375,1590.5899658203125,342432600,,0.0,0.0,0.0,0.0
2021-01-27,1580.6199951171875,1593.0799560546875,1580.3699951171875,1585.06005859375,247946400,,0.0,0.0,0.0,0.0
2021-01-29,1566.4000244140625,1597.52001953125,1560.5400390625,1597.1600341796875,478916100,Monetary and Fiscal Developments - Bank Negara Malaysia,0.0,0.0,0.0,0.0
2021-02-02,1580.489990234375,1585.1800537109375,1571.300048828125,1575.030029296875,315294100,,0.0,0.0,0.0,0.0
2021-02-03,1582.989990234375,1597.9300537109375,1582.5400390625,1584.02001953125,278473600,,0.0,0.0,0.0,0.0
2021-02-04,1584.9000244140625,1586.550048828125,1576.3299560546875,1582.0999755859375,187635200,,0.0,0.0,0.0,0.0
2021-02-05,1578.6300048828125,1590.469970703125,1574.68994140625,1587.699951171875,137659000,,0.0,0.0,0.0,0.0
2021-02-08,1573.3299560546875,1586.06005859375,1572.77001953125,1580.43994140625,184060700,,0.0,0.0,0.0,0.0
2021-02-09,1586.1300048828125,1588.9599609375,1574.22998046875,1574.6700439453125,196502000,,0.0,0.0,0.0,0.0
2021-02-10,1596.8499755859375,1596.8499755859375,1586.8699951171875,1586.93994140625,165986600,,0.0,0.0,0.0,0.0
2021-02-11,1599.4200439453125,1602.5,1594.52001953125,1602.18994140625,69045700,,0.0,0.0,0.0,0.0
2021-02-15,1608.0699462890625,1614.9200439453125,1607.0,1607.0,114171800,,0.0,0.0,0.0,0.0
2021-02-16,1606.1400146484375,1613.010009765625,1605.4000244140625,1612.0400390625,198115800,Set up Royal Commission of Inquiry to investigate outflow of illicit money - Consumers' Association of Penang (CAP),0.0,0.0,0.0,0.0
2021-02-17,1595.2900390625,1609.510009765625,1593.800048828125,1609.510009765625,194961500,,0.0,0.0,0.0,0.0
2021-02-18,1575.8399658203125,1599.31005859375,1575.8399658203125,1599.31005859375,192950300,,0.0,0.0,0.0,0.0
2021-02-19,1584.9300537109375,1584.9300537109375,1573.8399658203125,1580.1800537109375,186226900,,0.0,0.0,0.0,0.0
2021-02-22,1570.4599609375,1587.510009765625,1570.4599609375,1587.510009765625,179953300,,0.0,0.0,0.0,0.0
2021-02-23,1565.050048828125,1580.6800537109375,1565.050048828125,1573.6700439453125,235770800,,0.0,0.0,0.0,0.0
2021-02-24,1557.550048828125,1581.550048828125,1557.550048828125,1571.010009765625,414859700,,0.0,0.0,0.0,0.0
2021-02-25,1581.5400390625,1587.1099853515625,1565.77001953125,1566.9000244140625,349181300,,0.0,0.0,0.0,0.0
2021-02-26,1577.75,1586.22998046875,1563.56005859375,1580.969970703125,399365000,,0.0,0.0,0.0,0.0
2021-03-01,1567.1400146484375,1584.4599609375,1563.1800537109375,1578.699951171875,291083800,NEW POLITICAL NORM IN MALAYSIA POST 14TH GENERAL ELECTION: AN ANALYSIS OF HOW THE LOSING PARTIES FORM A GOVERNMENT AND THE WINNING PARTIES BECOME THE OPPOSITION - myjms.mohe.gov.my,0.1715909090909091,0.45113636363636367,0.1715909090909091,0.45113636363636367
2021-03-02,1569.8699951171875,1583.4300537109375,1568.6700439453125,1572.030029296875,311452100,,0.0,0.0,0.0,0.0
2021-03-03,1588.449951171875,1588.449951171875,1568.6500244140625,1576.9000244140625,321230300,,0.0,0.0,0.0,0.0
2021-03-04,1581.260009765625,1590.4599609375,1577.3900146484375,1588.8900146484375,246614300,,0.0,0.0,0.0,0.0
2021-03-05,1600.1199951171875,1600.1199951171875,1579.739990234375,1582.6800537109375,232875700,Working Paper in Islamic Economics and Finance No. 0901 Analysis of Liquidity Risk Management Practices of Islamic Banks in Indo - ukm.my,0.0,0.0,0.0,0.0
2021-03-08,1611.81005859375,1625.68994140625,1607.47998046875,1607.47998046875,257561700,,0.0,0.0,0.0,0.0
2021-03-09,1624.780029296875,1625.219970703125,1612.2900390625,1615.989990234375,218665000,,0.0,0.0,0.0,0.0
2021-03-10,1639.8299560546875,1642.199951171875,1628.8199462890625,1629.030029296875,229133700,,0.0,0.0,0.0,0.0
2021-03-11,1629.4100341796875,1636.72998046875,1626.22998046875,1636.72998046875,185399900,,0.0,0.0,0.0,0.0
2021-03-12,1615.68994140625,1632.010009765625,1615.68994140625,1630.5899658203125,166695300,,0.0,0.0,0.0,0.0
2021-03-15,1620.9200439453125,1624.739990234375,1619.2099609375,1619.6199951171875,151420400,,0.0,0.0,0.0,0.0
2021-03-16,1623.9599609375,1625.52001953125,1617.9200439453125,1623.800048828125,154718200,,0.0,0.0,0.0,0.0
2021-03-17,1624.969970703125,1625.6700439453125,1616.9100341796875,1625.6099853515625,201888500,,0.0,0.0,0.0,0.0
2021-03-18,1627.989990234375,1635.1500244140625,1626.1800537109375,1626.1800537109375,174422500,,0.0,0.0,0.0,0.0
2021-03-19,1626.18994140625,1631.0400390625,1615.1600341796875,1631.0400390625,323782900,Downgrade of MEX I Capital Sukuk - fsmone.com.my,0.0,0.0,0.0,0.0
2021-03-22,1616.72998046875,1628.469970703125,1616.72998046875,1628.469970703125,153698000,,0.0,0.0,0.0,0.0
2021-03-23,1595.2900390625,1616.780029296875,1595.2900390625,1616.780029296875,164102600,,0.0,0.0,0.0,0.0
2021-03-24,1602.4000244140625,1602.77001953125,1585.43994140625,1591.6600341796875,124110000,,0.0,0.0,0.0,0.0
2021-03-25,1597.72998046875,1608.050048828125,1594.3299560546875,1607.8599853515625,110480800,SJKCs the next melting pot? - Opinion - MySinchew | My Bayar PDRM - MyBayar PDRM,0.0,0.0,0.0,0.0
2021-03-26,1601.4200439453125,1603.010009765625,1593.239990234375,1598.739990234375,98128000,,0.0,0.0,0.0,0.0
2021-03-29,1611.280029296875,1611.280029296875,1597.8299560546875,1603.5899658203125,118893300,,0.0,0.0,0.0,0.0
2021-03-30,1609.18994140625,1610.6099853515625,1601.0799560546875,1606.1500244140625,195281600,,0.0,0.0,0.0,0.0
2021-03-31,1573.510009765625,1608.9599609375,1564.06005859375,1608.9599609375,282957300,,0.0,0.0,0.0,0.0
2021-04-01,1582.6400146484375,1586.260009765625,1576.3299560546875,1579.969970703125,129797600,What is Your Car Market Value & its Depreciation Rate in Malaysia? - Carsome,0.0,0.0,0.0,0.0
2021-04-02,1585.3499755859375,1588.719970703125,1582.6500244140625,1586.510009765625,71636100,,0.0,0.0,0.0,0.0
2021-04-05,1584.239990234375,1590.6700439453125,1582.199951171875,1584.8900146484375,62205300,,0.0,0.0,0.0,0.0
2021-04-06,1578.9100341796875,1589.06005859375,1575.1800537109375,1588.27001953125,110036800,,0.0,0.0,0.0,0.0
2021-04-07,1600.5899658203125,1600.5899658203125,1580.9000244140625,1584.3800048828125,135168300,,0.0,0.0,0.0,0.0
2021-04-08,1602.4000244140625,1609.3900146484375,1596.6400146484375,1599.81005859375,270051300,,0.0,0.0,0.0,0.0
2021-04-09,1612.25,1615.489990234375,1605.3699951171875,1614.949951171875,286765100,,0.0,0.0,0.0,0.0
2021-04-12,1608.4200439453125,1613.9599609375,1603.3199462890625,1613.9599609375,148809600,"Najib already paid the price in GE14, lawyer argues - NST Online",0.0,0.0,0.0,0.0
2021-04-13,1597.7099609375,1608.7900390625,1594.8900146484375,1608.7099609375,118420400,,0.0,0.0,0.0,0.0
2021-04-14,1598.280029296875,1601.3699951171875,1592.8699951171875,1600.18994140625,102835400,,0.0,0.0,0.0,0.0
2021-04-15,1608.25,1608.25,1597.780029296875,1599.81005859375,271930500,,0.0,0.0,0.0,0.0
2021-04-16,1608.3800048828125,1609.760009765625,1600.300048828125,1607.43994140625,247719600,,0.0,0.0,0.0,0.0
2021-04-19,1600.2900390625,1608.6199951171875,1596.050048828125,1608.1099853515625,184998100,,0.0,0.0,0.0,0.0
2021-04-20,1607.5699462890625,1607.5699462890625,1591.8299560546875,1600.4300537109375,146388800,,0.0,0.0,0.0,0.0
2021-04-21,1596.5799560546875,1605.72998046875,1596.5799560546875,1604.8699951171875,141522500,,0.0,0.0,0.0,0.0
2021-04-22,1607.72998046875,1609.0999755859375,1598.18994140625,1599.8900146484375,176049300,,0.0,0.0,0.0,0.0
2021-04-23,1608.4300537109375,1610.81005859375,1605.43994140625,1607.280029296875,153568100,,0.0,0.0,0.0,0.0
2021-04-26,1623.469970703125,1623.469970703125,1609.43994140625,1610.739990234375,214928700,,0.0,0.0,0.0,0.0
2021-04-27,1606.6800537109375,1623.25,1603.8199462890625,1623.2099609375,191167600,"Property, Plant and Equipment - Malaysian Accounting Standards Board",0.0,0.0,0.0,0.0
2021-04-28,1608.5,1608.5,1597.7900390625,1606.52001953125,140500200,,0.0,0.0,0.0,0.0
2021-04-30,1601.6500244140625,1615.5999755859375,1600.050048828125,1615.2099609375,218697900,,0.0,0.0,0.0,0.0
2021-05-03,1590.72998046875,1602.0899658203125,1588.8900146484375,1602.0899658203125,130410800,,0.0,0.0,0.0,0.0
2021-05-04,1588.25,1597.4200439453125,1587.8699951171875,1591.6700439453125,121073200,,0.0,0.0,0.0,0.0
2021-05-05,1575.6700439453125,1592.1800537109375,1575.3800048828125,1591.97998046875,129302100,,0.0,0.0,0.0,0.0
2021-05-06,1578.3299560546875,1578.3299560546875,1556.0,1572.0899658203125,249623100,FAQ: Change or Upgrade Mobile Plans - Maxis,0.0,0.0,0.0,0.0
2021-05-07,1587.449951171875,1590.0400390625,1573.4000244140625,1578.6700439453125,135461200,,0.0,0.0,0.0,0.0
2021-05-10,1583.9200439453125,1591.52001953125,1580.0,1587.47998046875,120560600,,0.0,0.0,0.0,0.0
